Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
6654487755.392034,503.53294816164066,34417.61468834727,6920832664.380315,12.874198923875431,22216.66030376801,3698200109.387459,507.16832699346253,30317.53504580869,hiphop
32781672972.527977,510.9433874654629,48732.847994643074,22666945022.149715,0.9597991778798167,24361.115693169737,29976934469.268818,511.2218672878312,47019.137542832876,hiphop
3607119937.1589913,509.6987545859543,14717.786155153124,3292741286.949257,1.8920548070863783,7872.549118262179,2547517813.4885893,510.12511708689783,13403.980894066057,hiphop
30878783435.099075,510.026931754605,57880.66645794078,33472033278.59985,2.565030424080684,35013.274291954265,16203106355.44396,511.1545874104429,47289.71493955396,hiphop
20250584415.44076,510.76909540559296,31933.66260553373,26719982248.468895,1.5781630643849576,26678.68576146645,8541244328.67918,511.3683288814049,26760.464041274394,hiphop
26881424540.7408,511.317727833172,63573.09574383298,18331749162.84689,0.5687154959506193,21570.267496804794,23193922545.42359,511.4594627849099,61531.842681027614,hiphop
32577175667.37849,510.16215598065065,54512.14121464508,31178155650.039074,2.7412680444202016,36214.84356671999,21377466222.208447,511.105458093675,47885.28108354997,hiphop
29136423524.762455,510.81620111510586,48801.70534870706,23336031467.160286,1.5516673546775273,26094.46223927419,23092063997.953964,511.40235777010855,43770.841384335035,hiphop
10204995371.95798,511.2037057132887,33163.10001417902,13383438898.16721,1.0564742044905624,20662.369712174943,4944677435.812382,511.61032213012646,29158.956372309985,hiphop
20618510961.409225,510.05872981769846,37994.46560427092,21277702900.989956,1.8297637677165082,26170.92563450278,16545437356.05877,510.6118623107656,33788.210368109285,hiphop
12798285485.973717,511.56654403556604,36428.802339797876,17408123566.54001,0.46263364149751185,15304.58722624633,6595537771.570114,511.7300376463728,32825.63416832841,hiphop
17583778393.46677,511.5397918612519,39772.538632852695,18794534808.70984,0.4102072351465886,20378.1795407275,11139067852.673672,511.6604235227082,36124.9931625244,hiphop
16388150721.990606,511.44453319571215,40713.01968090296,15149888853.827482,0.4806589012516928,16440.225153713956,11307909957.479641,511.5751016982626,37125.05790700608,hiphop
7129918335.067009,509.6208725711437,27283.07288771435,4523798114.351723,2.4037390852250917,12374.384299547391,6282015085.34051,510.397372064799,23365.789536673685,hiphop
14048691658.533548,511.52324020335726,48214.280390379674,10796846273.437233,0.6049369317796246,19528.591846409465,10560767503.159409,511.71932197442607,46143.55161378427,hiphop
8676328006.025976,511.534798686858,31790.835732606007,11699252270.930473,0.5372404367401279,16480.464868625473,4114874758.722631,511.7038591889669,27411.477696589216,hiphop
19064843996.64971,511.0243209403738,38367.54991091095,21118110002.36179,1.2080205250199163,26008.147963502226,11430139975.701553,511.5696554759753,32669.14424661666,hiphop
15319925929.340807,511.3221971401463,36426.23087059748,15021772172.381002,0.8579129186727449,17262.967983971183,10378168387.100655,511.6141796212374,33547.773245276374,hiphop
12780175948.174528,511.4148947596595,31914.736156127612,15275731900.56048,0.7178978306539447,19657.352907084816,6251410675.884319,511.6881106927106,28883.125616048594,hiphop
23066721972.993084,510.4076364866876,47633.892981216195,34378717028.44449,1.1031382411031156,43893.18923546646,12496258629.103065,510.70953509173813,34848.203953118325,hiphop
13368245185.630014,511.0314049432679,32186.23752924954,11629083252.893042,1.0830481150283706,19123.88054228156,9690149197.368793,511.423162693166,28013.647757503524,hiphop
22670628569.991867,511.47320059900255,56442.41087261413,16387835393.723324,0.9714051691951086,20649.156356105304,18831782086.679386,511.6596160203919,52949.817503166625,hiphop
12771901568.399055,511.14692455696485,32622.761373139267,16746973747.710117,1.2676388232565998,19447.90710940349,8004154635.800174,511.49892574717785,29835.823852859372,hiphop
14538048926.528646,511.63458905891036,45913.69080009995,11576853245.942734,0.3874827389734546,15472.156253543284,10524524344.135986,511.7592036128447,42439.43161163357,hiphop
14314191077.80607,510.5628355709156,42478.96178951395,18318864116.427505,1.1842000486358693,26575.42211544969,8001346903.953015,510.9036796112539,38052.619853447075,hiphop
25831134420.980656,511.46446389407816,52577.94789212988,20173323121.834393,0.7253127537669422,22076.036100088066,22411541346.2798,511.6211728254019,48369.911930403134,hiphop
12305971506.137854,510.9164612755111,34094.227829274816,13846864329.654825,1.3359571205860823,16134.771244701347,6776058585.088264,511.32830407817465,33286.25977917414,hiphop
7304491868.564819,510.6945088802381,26855.72342132492,5037443878.8515625,1.4546234530839197,13524.555367304474,6650631210.178694,511.1334586267622,24723.428944038216,hiphop
9252932253.052986,510.2997051325682,34081.51243426097,5058880817.143479,1.7065643137156625,13098.90643029493,9022897016.780663,510.78142268845556,34174.67511645491,hiphop
11336235128.294958,511.1197461866807,37216.26026174462,8270865357.681764,0.7943403054879192,18300.992540107163,9543852772.065094,511.31938657376696,32085.965361596056,hiphop
14108244446.794304,511.57495701742704,53727.95322800827,7211758691.22902,0.39600412032457494,15843.10093406572,13339345846.994476,511.66776010566406,54639.214281543274,hiphop
17988298970.08462,511.3266227975019,51622.61691715978,11541730460.907053,0.6791610206138221,16017.90548338198,15262607372.510204,511.55817961061916,51743.480354966174,hiphop
8534679490.030738,509.83470112853956,21048.1861746601,10554686507.100962,2.4479550265281853,12662.577826740515,5087534110.5335865,510.57732919062374,18627.780041972324,hiphop
18010922575.22693,511.11508261645645,52646.04023014465,10984626778.599745,1.01042200260148,18444.0446625227,17481406439.82318,511.49215601967626,54142.019747706225,hiphop
20075190454.513966,511.506609883001,65635.31516310047,10799956086.219166,0.44150844859819116,18324.942026307566,19358964610.446777,511.61987221795374,66857.31840355924,hiphop
16607949569.011814,510.2389788725163,30906.463848396517,15559059376.812115,1.814622853887214,15622.919663148941,14560070919.826849,510.8024544184222,28380.115765388597,hiphop
4448661708.211073,505.9632828909386,18346.63801503904,5191730164.323766,33.07269705664398,19295.87804728343,2765790648.1212215,511.3604846502245,14820.870459778509,hiphop
15412428076.664343,509.4810941900298,37028.12683283648,31742121240.61082,21.944714713222826,24443.24359117194,4211500465.83727,511.89264275702135,33798.12788035671,hiphop
33782582977.601658,488.3619261707426,58118.59443988671,33508067757.839603,71.4580323425726,35024.59829456738,25795874891.70787,511.0663103215155,56938.023647816306,hiphop
15882554862.567083,510.88760197158126,34047.1453113283,17261174576.058723,9.941936177637647,24251.16730407954,10637726066.367414,511.75067421617854,29498.50054974755,hiphop
10156209633.075855,510.97874033941076,22007.727531960452,19710998443.620377,12.586117239121302,17378.668053413705,4306480715.604971,511.8292096953255,17848.16489543998,hiphop
16971931264.846252,510.81382254541796,37868.14430116427,24800270203.977764,9.2667503448495,22602.901411276725,8229782111.580655,511.7032123971636,35451.92719139598,hiphop
25912365408.02376,510.7671219345337,45328.03535368436,21878335114.93534,8.919152004179988,23787.067796570598,22338722329.395912,511.32992492263315,43291.210827929885,hiphop
9724438950.685808,510.24605426039375,20974.677644637297,18833533199.88728,9.091214959981196,13371.125233916453,4245747928.9562435,511.18574266649546,17342.51151095569,hiphop
965340441.0467716,510.40846643185154,7361.059979853505,1743450971.1681623,11.080839455439241,4997.270084493892,297975455.22361577,511.48880586777733,6704.379335840327,hiphop
15882554862.567083,510.88760197158126,34047.1453113283,17261174576.058723,9.941936177637647,24251.16730407954,10637726066.367414,511.75067421617854,29498.50054974755,hiphop
25674641182.92184,511.3759473072719,39950.90210233686,39260230700.66666,0.6845276537366689,27117.13792008829,8820350338.843847,511.61623738680123,33215.7365627066,hiphop
27725256079.297016,511.44712394033576,44126.65101111062,32303600137.12672,0.6822770915197827,26765.48660979872,16105284232.768726,511.70532770366674,38408.12870055279,hiphop
23961772693.338726,511.47486837012326,41666.37420983033,27709634683.618122,0.5551462284050785,27261.419089323037,13145545072.361446,511.67602258503416,36997.384612581765,hiphop
