Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
1352792486.3642876,510.0185259975692,9789.657719005167,2401959940.1392355,2.4526040381790577,9739.353160521758,320185842.3549123,510.855671228984,5444.631969401544,jazz
277875896.83204055,510.43230549701775,4126.283521128232,444319077.4004202,2.6263980349932257,3909.6831946579036,116204003.17596166,511.1290764928907,2862.506073602747,jazz
2748966676.8104863,511.7894298595577,12863.081339043894,1986174704.645053,0.2050936065003104,6957.514835617178,2400226414.526802,511.84662395370015,12483.412824894407,jazz
1782160262.8735049,511.65333110885365,9442.825379780255,2007512471.3097358,0.40575543641654443,6734.717461024129,941920702.8653845,511.77213685658364,7890.565176973778,jazz
5122539777.868708,511.34734587993586,12052.610669327696,4262147325.525473,0.8317080296307269,5832.915523825825,3883276627.833193,511.6578618346217,10984.231903215763,jazz
5043999773.334894,510.9997270601104,13872.85838711662,4929633618.616048,1.7989708736377992,8429.391275612674,3631889361.370389,511.4240997950356,12904.181005682149,jazz
4045636896.399599,511.3864926153466,14231.924004136672,3037285324.7507014,0.6858907703619967,7703.311076935383,3387693412.2212114,511.60929348758475,13662.991198859883,jazz
4040376764.125347,511.4655199534847,10283.509979899296,3942413129.6188707,0.6698168131905269,5524.565529514782,2954100761.3566675,511.69024725091697,9558.800896900691,jazz
5674869351.017487,511.158219607375,16623.46097740571,4166050525.5991673,0.9626362406143107,6758.3152188682125,4751850022.312099,511.47934659007865,16305.973305907235,jazz
2932709060.078246,511.1814578894369,9286.685243511236,1887876987.2576973,0.8506361911453811,3138.991448248645,2695719562.878311,511.46837247651456,9109.332592226014,jazz
2120753079.4001524,511.1993120332903,9456.609316731105,2514243939.7057824,0.8971780470473352,8532.662506131903,1059208670.3035157,511.49691581033926,5769.939014798674,jazz
2243130681.022893,511.1019883509247,12693.01908789671,2215402409.320047,0.8699319586163342,5727.482401610344,1538135058.9911528,511.36242504012847,12099.634263296135,jazz
615451051.5257294,510.5213606993234,6884.3243038749315,662521606.6380633,1.6731997806083805,3532.8261314200627,413285005.36011136,511.0076045928451,6182.265175326522,jazz
1240587258.296934,510.3965158846626,9081.169586934451,1128186474.1791599,1.2848781206476991,3194.724112855504,933350347.5733516,510.71744390936357,8569.815109144176,jazz
940016230.7287301,509.53555558658763,4951.856015677376,1517399715.1425862,3.138130440391882,4091.672294743892,291962631.34138477,510.65294974268727,3442.214143352193,jazz
1652337496.4265666,511.0334300685561,11338.838818440405,1562642144.1371768,0.9783353943733504,5291.458516549172,1194470287.1212819,511.33861303616743,10590.134508310752,jazz
1815391737.895765,510.65466063738216,9210.140251447603,2257451000.932966,1.3009502738282932,5727.574462544472,892870036.1320364,511.1157378872839,7253.020434885235,jazz
1239406495.8570666,510.8361805558183,8449.97409199798,1982753501.6166444,1.342501119485499,5925.4115495029755,597933879.9968009,511.2622334249278,6771.723177172431,jazz
1115125262.1648996,511.3706597048189,10455.546019882266,1170655703.307139,0.5020998628471589,3200.487533671682,831111813.1588595,511.49338715847654,10042.319655465282,jazz
1028084796.4850192,510.8535264865316,7426.252142311096,696829849.5257527,1.1768944309125131,2812.674591915853,918551270.7005767,511.17417539388833,7219.591421588859,jazz
371588719.3794496,509.0737174055379,3110.6469813570066,558277851.7812905,3.2025545225383607,2348.5592984450554,172868840.99727768,510.01444801002197,2384.374539499773,jazz
995240836.9358901,511.5868886126617,12573.486790907287,1012527513.4596878,0.3581857529839932,4803.762431241096,721764736.3820935,511.6698039190395,12182.510383748746,jazz
1201500489.2908556,510.6240126455698,6071.879044868719,1486839527.0932646,1.3705872528998357,2603.026396934025,759020026.5384182,510.9623282991148,5924.147702848867,jazz
3172983296.65123,511.4645781509813,13827.585141557902,2667434300.072577,0.5354241568105308,5740.802156063028,2743677442.2564993,511.63935938052896,13075.577594980377,jazz
1584088858.6455553,511.1674850054188,11337.12093997006,1747728651.2042754,0.9001931790023112,6181.522226163508,1071153352.3901162,511.4653922414017,10404.579298188048,jazz
2295582437.777344,511.3814384264385,9786.572804064017,2463914561.6941104,0.6371921306808475,5768.685693657366,1537821106.9439297,511.5895258036382,9153.584343870305,jazz
489206487.64605993,511.20734831561595,3335.3584424018077,386319420.20043147,1.160481417058473,1871.7116484236346,471678141.50391257,511.5822356511866,3683.539593631722,jazz
693079510.5253524,510.5794262190356,6597.449798005228,637710549.1944871,1.5013960083839062,3197.0570372558213,535649525.3834189,511.06264146030736,5885.220639292196,jazz
1096619621.0991979,511.6868574817715,8570.268724079917,1396100729.2587354,0.31350526916884874,4313.119196281845,686453105.1777638,511.78351240285735,7955.778822611515,jazz
550623422.4332881,511.3571608360429,7382.377978617733,601245130.2828882,0.8797046604808587,2920.1777443720393,429639018.6171506,511.6135396304152,7042.109905955813,jazz
385564323.5286103,511.65512100919904,4594.137616508834,323462615.20553344,0.3758299486429857,2161.0369731926203,304577263.1870307,511.7855506429413,4588.629723874046,jazz
